"Dzień","Liczba zwierząt","Liczba traw","Średni poziom energii","Średnia długość życia","Średnia liczba dzieci"
"96","2","7","292.0","0.0","0.0"
"97","2","7","291.0","0.0","0.0"
"98","2","7","290.0","0.0","0.0"
"99","2","7","290.0","0.0","0.0"
"100","2","7","304.0","0.0","0.0"
"101","2","7","304.0","0.0","0.0"
"102","2","7","304.0","0.0","0.0"
"103","2","7","318.0","0.0","0.0"
"104","2","7","318.0","0.0","0.0"
"105","2","7","332.0","0.0","0.0"
"106","2","7","332.0","0.0","0.0"
"107","2","7","331.0","0.0","0.0"
"108","2","7","331.0","0.0","0.0"
"109","2","7","330.0","0.0","0.0"
"110","2","7","330.0","0.0","0.0"
"111","2","7","344.0","0.0","0.0"
"112","2","7","344.0","0.0","0.0"
"113","2","7","343.0","0.0","0.0"
"114","2","7","343.0","0.0","0.0"
"115","2","7","342.0","0.0","0.0"
"116","2","7","342.0","0.0","0.0"
"117","2","7","356.0","0.0","0.0"
"118","2","7","356.0","0.0","0.0"
"119","2","7","355.0","0.0","0.0"
"120","2","7","355.0","0.0","0.0"
"121","2","7","354.0","0.0","0.0"
"122","2","7","354.0","0.0","0.0"
"123","2","7","353.0","0.0","0.0"
"124","2","7","353.0","0.0","0.0"
"125","2","7","352.0","0.0","0.0"
"126","2","7","352.0","0.0","0.0"
"127","2","7","351.0","0.0","0.0"
"128","2","7","351.0","0.0","0.0"
"129","2","7","350.0","0.0","0.0"
"130","2","7","350.0","0.0","0.0"
"131","2","7","349.0","0.0","0.0"
"132","2","7","349.0","0.0","0.0"
"133","2","7","348.0","0.0","0.0"
"134","2","7","348.0","0.0","0.0"
"135","2","7","347.0","0.0","0.0"
"136","2","7","347.0","0.0","0.0"
"137","2","7","346.0","0.0","0.0"
"138","2","7","346.0","0.0","0.0"
"139","2","7","360.0","0.0","0.0"
"140","2","7","360.0","0.0","0.0"
"141","2","7","359.0","0.0","0.0"
"142","2","7","359.0","0.0","0.0"
"143","2","7","358.0","0.0","0.0"
"144","2","7","358.0","0.0","0.0"
"145","2","7","372.0","0.0","0.0"
"146","2","7","372.0","0.0","0.0"
"147","2","7","386.0","0.0","0.0"
"148","2","7","386.0","0.0","0.0"
"149","2","7","385.0","0.0","0.0"
"150","2","7","385.0","0.0","0.0"
"151","2","7","384.0","0.0","0.0"
"152","2","7","384.0","0.0","0.0"
"153","2","7","383.0","0.0","0.0"
"154","2","7","383.0","0.0","0.0"
"155","2","7","382.0","0.0","0.0"
"156","2","7","382.0","0.0","0.0"
"157","2","7","396.0","0.0","0.0"
"158","2","7","396.0","0.0","0.0"
"159","2","7","395.0","0.0","0.0"
"160","2","7","395.0","0.0","0.0"
"161","2","7","394.0","0.0","0.0"
"162","2","7","394.0","0.0","0.0"
"163","3","8","262.0","0.0","0.6666666666666666"
"164","3","8","262.0","0.0","0.6666666666666666"
"165","3","6","281.0","0.0","0.6666666666666666"
"166","3","6","281.0","0.0","0.6666666666666666"
"167","3","6","290.0","0.0","0.6666666666666666"
"168","3","6","290.0","0.0","0.6666666666666666"
"169","4","7","216.75","0.0","1.0"
"170","4","7","216.75","0.0","1.0"
"171","5","6","184.6","0.0","1.2"
"172","5","6","184.6","0.0","1.2"
"173","6","6","158.0","0.0","1.3333333333333333"
"174","6","6","158.0","0.0","1.3333333333333333"
"175","7","6","138.85714285714286","0.0","1.4285714285714286"
"176","7","6","138.85714285714286","0.0","1.4285714285714286"
"177","8","5","128.125","0.0","1.5"
"178","8","5","128.125","0.0","1.5"
"179","8","4","130.875","0.0","1.5"
"180","8","4","130.875","0.0","1.5"
"181","8","4","129.875","0.0","1.5"
"182","8","4","129.875","0.0","1.5"
"183","8","4","128.875","0.0","1.5"
"184","8","4","128.875","0.0","1.5"
"185","8","4","127.875","0.0","1.5"
"186","8","4","127.875","0.0","1.5"
"187","8","4","126.875","0.0","1.5"
"188","8","4","126.875","0.0","1.5"
"189","8","4","125.875","0.0","1.5"
"190","8","4","125.875","0.0","1.5"
"191","8","4","124.875","0.0","1.5"
"192","8","4","124.875","0.0","1.5"
"193","8","4","123.875","0.0","1.5"
"194","8","4","123.875","0.0","1.5"
"195","8","4","122.875","0.0","1.5"
"196","8","4","122.875","0.0","1.5"
"197","9","4","111.66666666666667","0.0","1.5555555555555556"
"198","9","4","111.66666666666667","0.0","1.5555555555555556"
"199","10","4","102.6","0.0","1.6"
"200","10","4","102.6","0.0","1.6"
"201","11","4","92.36363636363636","0.0","1.6363636363636365"
"202","11","4","92.36363636363636","0.0","1.6363636363636365"
"203","13","3","79.61538461538461","0.0","1.6923076923076923"
"204","13","3","79.61538461538461","0.0","1.6923076923076923"
"205","15","3","70.13333333333334","0.0","1.7333333333333334"
"206","15","3","70.13333333333334","0.0","1.7333333333333334"
"207","17","3","61.0","0.0","1.7647058823529411"
"208","17","3","61.0","0.0","1.7647058823529411"
"209","18","2","58.333333333333336","0.0","1.7777777777777777"
"210","18","2","58.333333333333336","0.0","1.7777777777777777"
"211","20","2","53.1","0.0","1.8"
"212","20","2","53.1","0.0","1.8"
"213","21","2","49.61904761904762","0.0","1.8095238095238095"
"214","21","2","49.61904761904762","0.0","1.8095238095238095"
"215","22","1","47.77272727272727","0.0","1.8181818181818181"
"216","22","1","47.77272727272727","0.0","1.8181818181818181"
"217","23","1","44.73913043478261","0.0","1.826086956521739"
"218","23","1","44.73913043478261","0.0","1.826086956521739"
"219","23","1","43.73913043478261","0.0","1.826086956521739"
"220","23","1","43.73913043478261","0.0","1.826086956521739"
"221","23","1","44.04347826086956","0.0","1.826086956521739"
"222","23","1","44.04347826086956","0.0","1.826086956521739"
"223","24","0","42.5","0.0","1.8333333333333333"
"224","24","0","42.5","0.0","1.8333333333333333"
"225","24","0","41.5","0.0","1.8333333333333333"
"226","24","0","41.5","0.0","1.8333333333333333"
"227","24","0","40.5","0.0","1.8333333333333333"
"228","24","0","40.5","0.0","1.8333333333333333"
"229","24","0","39.5","0.0","1.8333333333333333"
"230","24","0","39.5","0.0","1.8333333333333333"
"231","24","0","38.5","0.0","1.8333333333333333"
"232","24","0","38.5","0.0","1.8333333333333333"
"233","25","1","36.0","0.0","1.84"
"234","25","1","36.0","0.0","1.84"
"235","25","0","36.2","0.0","1.84"
"236","25","0","36.2","0.0","1.84"
"Średnia","2.799163179916318","2.801255230125523","110.6783807999653","0.0","0.24047942177210532"
